card1,card2,archetype,weight
Loran's Escape,Recommission,Azorius Tempo,0.67578466173597
Loran's Escape,Unsummon,Azorius Tempo,0.67578466173597
"Kiora, the Rising Tide",Loran's Escape,Azorius Tempo,0.528833223536164
Helping Hand,Loran's Escape,Azorius Tempo,0.8072675274936902
Chart a Course,Loran's Escape,Azorius Tempo,0.8072675274936902
Island,Loran's Escape,Azorius Tempo,0.9246629433487973
Loran's Escape,Soul Partition,Azorius Tempo,0.67578466173597
Haughty Djinn,Loran's Escape,Azorius Tempo,0.8072675274936902
Abhorrent Oculus,Loran's Escape,Azorius Tempo,0.8072675274936902
Loran's Escape,Moment of Truth,Azorius Tempo,0.528833223536164
Betrayer's Bargain,Corrupted Conviction,Sacrifice,0.9711749008703954
Corrupted Conviction,Spiteful Hexmage,Sacrifice,0.9841047771990107
Corrupted Conviction,"Sheoldred, the Apocalypse",Sacrifice,1
Corrupted Conviction,Urabrask's Forge,Sacrifice,1
Blackcleave Cliffs,Corrupted Conviction,Sacrifice,1
Corrupted Conviction,Furnace Reins,Sacrifice,0.8072675274936902
Corrupted Conviction,Disturbing Mirth,Sacrifice,1
Corrupted Conviction,Greedy Freebooter,Sacrifice,1
Clockwork Percussionist,Corrupted Conviction,Sacrifice,1
Corrupted Conviction,Final Vengeance,Sacrifice,0.8906473022771632
Corrupted Conviction,Sulfurous Springs,Sacrifice,1
Corrupted Conviction,Mountain,Sacrifice,0.8421995325059358
Corrupted Conviction,Torch the Tower,Sacrifice,1
Corrupted Conviction,Restless Vents,Sacrifice,0.8421995325059358
Blazemire Verge,Corrupted Conviction,Sacrifice,1
Corrupted Conviction,Swamp,Sacrifice,1
Betrayer's Bargain,Spiteful Hexmage,Sacrifice,0.9711749008703954
Betrayer's Bargain,"Sheoldred, the Apocalypse",Sacrifice,0.9711749008703954
Betrayer's Bargain,Urabrask's Forge,Sacrifice,0.9711749008703954
Betrayer's Bargain,Blackcleave Cliffs,Sacrifice,0.9711749008703954
Betrayer's Bargain,Furnace Reins,Sacrifice,0.528833223536164
Betrayer's Bargain,Disturbing Mirth,Sacrifice,0.9711749008703954
Betrayer's Bargain,Greedy Freebooter,Sacrifice,0.9711749008703954
Betrayer's Bargain,Clockwork Percussionist,Sacrifice,0.9711749008703954
Betrayer's Bargain,Final Vengeance,Sacrifice,0.9711749008703954
Betrayer's Bargain,Sulfurous Springs,Sacrifice,0.9711749008703954
Betrayer's Bargain,Mountain,Sacrifice,0.6927405969128703
Betrayer's Bargain,Torch the Tower,Sacrifice,0.9711749008703954
Betrayer's Bargain,Restless Vents,Sacrifice,0.8396920351126752
Betrayer's Bargain,Blazemire Verge,Sacrifice,0.9711749008703954
Betrayer's Bargain,Swamp,Sacrifice,0.9711749008703954
"Sheoldred, the Apocalypse",Spiteful Hexmage,Sacrifice,1
"Sheoldred, the Apocalypse",Spiteful Hexmage,Self-Bounce,0.528833223536164
Spiteful Hexmage,Urabrask's Forge,Sacrifice,1
Blackcleave Cliffs,Spiteful Hexmage,Sacrifice,1
Furnace Reins,Spiteful Hexmage,Sacrifice,0.8072675274936902
Disturbing Mirth,Spiteful Hexmage,Sacrifice,1
Greedy Freebooter,Spiteful Hexmage,Sacrifice,1
Clockwork Percussionist,Spiteful Hexmage,Sacrifice,1
Final Vengeance,Spiteful Hexmage,Sacrifice,1
Spiteful Hexmage,Sulfurous Springs,Sacrifice,1
Mountain,Spiteful Hexmage,Sacrifice,1
Spiteful Hexmage,Torch the Tower,Sacrifice,1
Restless Vents,Spiteful Hexmage,Sacrifice,0.9106617956123237
Blazemire Verge,Spiteful Hexmage,Sacrifice,1
Spiteful Hexmage,Swamp,Sacrifice,1
Spiteful Hexmage,Swamp,Dimir Midrange,0.98664347331248
Spiteful Hexmage,Swamp,Self-Bounce,0.5828785699056014
"Sheoldred, the Apocalypse",Urabrask's Forge,Sacrifice,1
Furnace Reins,"Sheoldred, the Apocalypse",Sacrifice,0.8072675274936902
Disturbing Mirth,"Sheoldred, the Apocalypse",Sacrifice,1
Greedy Freebooter,"Sheoldred, the Apocalypse",Sacrifice,1
Clockwork Percussionist,"Sheoldred, the Apocalypse",Sacrifice,1
Final Vengeance,"Sheoldred, the Apocalypse",Sacrifice,0.8427130426427246
"Sheoldred, the Apocalypse",Sulfurous Springs,Sacrifice,1
"Sheoldred, the Apocalypse",Sulfurous Springs,Jund Midrange,0.528833223536164
Restless Vents,"Sheoldred, the Apocalypse",Sacrifice,0.8427130426427246
Blackcleave Cliffs,Urabrask's Forge,Sacrifice,1
Furnace Reins,Urabrask's Forge,Sacrifice,0.8072675274936902
Disturbing Mirth,Urabrask's Forge,Sacrifice,1
Greedy Freebooter,Urabrask's Forge,Sacrifice,1
Clockwork Percussionist,Urabrask's Forge,Sacrifice,1
Clockwork Percussionist,Urabrask's Forge,Convoke,0.67578466173597
Final Vengeance,Urabrask's Forge,Sacrifice,1
Sulfurous Springs,Urabrask's Forge,Sacrifice,1
Mountain,Urabrask's Forge,Sacrifice,0.9841047771990107
Mountain,Urabrask's Forge,Token Control,0.6981657325696395
Torch the Tower,Urabrask's Forge,Sacrifice,1
Torch the Tower,Urabrask's Forge,Token Control,1
Torch the Tower,Urabrask's Forge,Convoke,0.528833223536164
Restless Vents,Urabrask's Forge,Sacrifice,0.935656895188139
Blazemire Verge,Urabrask's Forge,Sacrifice,1
Swamp,Urabrask's Forge,Sacrifice,1
Blackcleave Cliffs,Furnace Reins,Sacrifice,0.8072675274936902
Blackcleave Cliffs,Disturbing Mirth,Sacrifice,1
Blackcleave Cliffs,Greedy Freebooter,Sacrifice,1
Blackcleave Cliffs,Clockwork Percussionist,Sacrifice,1
Blackcleave Cliffs,Final Vengeance,Sacrifice,1
Blackcleave Cliffs,Restless Vents,Sacrifice,0.9966853338057358
Blackcleave Cliffs,Restless Vents,Rakdos Aggro,0.9711749008703954
Blackcleave Cliffs,Restless Vents,Prowess,0.9711749008703954
Disturbing Mirth,Furnace Reins,Sacrifice,0.8072675274936902
Furnace Reins,Greedy Freebooter,Sacrifice,0.8072675274936902
Clockwork Percussionist,Furnace Reins,Sacrifice,0.8072675274936902
Final Vengeance,Furnace Reins,Sacrifice,0.8072675274936902
Furnace Reins,Sulfurous Springs,Sacrifice,0.8072675274936902
Furnace Reins,Mountain,Sacrifice,0.528833223536164
Furnace Reins,Torch the Tower,Sacrifice,0.8072675274936902
Furnace Reins,Restless Vents,Sacrifice,0.67578466173597
Blazemire Verge,Furnace Reins,Sacrifice,0.8072675274936902
Furnace Reins,Swamp,Sacrifice,0.8072675274936902
Disturbing Mirth,Greedy Freebooter,Sacrifice,1
Clockwork Percussionist,Disturbing Mirth,Sacrifice,1
Disturbing Mirth,Final Vengeance,Sacrifice,1
Disturbing Mirth,Sulfurous Springs,Sacrifice,1
Disturbing Mirth,Mountain,Sacrifice,1
Disturbing Mirth,Torch the Tower,Sacrifice,1
Disturbing Mirth,Restless Vents,Sacrifice,0.9966853338057358
Blazemire Verge,Disturbing Mirth,Sacrifice,1
Disturbing Mirth,Swamp,Sacrifice,1
Clockwork Percussionist,Greedy Freebooter,Sacrifice,1
Final Vengeance,Greedy Freebooter,Sacrifice,1
Greedy Freebooter,Sulfurous Springs,Sacrifice,1
Greedy Freebooter,Mountain,Sacrifice,0.9711749008703954
Greedy Freebooter,Torch the Tower,Sacrifice,1
Greedy Freebooter,Restless Vents,Sacrifice,1
Blazemire Verge,Greedy Freebooter,Sacrifice,1
Greedy Freebooter,Swamp,Sacrifice,1
Clockwork Percussionist,Final Vengeance,Sacrifice,1
Clockwork Percussionist,Sulfurous Springs,Sacrifice,1
Clockwork Percussionist,Mountain,Sacrifice,1
Clockwork Percussionist,Mountain,Tokens,0.773568977268054
Clockwork Percussionist,Restless Vents,Sacrifice,1
Blazemire Verge,Clockwork Percussionist,Sacrifice,1
Clockwork Percussionist,Swamp,Sacrifice,1
Final Vengeance,Sulfurous Springs,Sacrifice,1
Final Vengeance,Mountain,Sacrifice,0.9375567757815028
Final Vengeance,Torch the Tower,Sacrifice,1
Final Vengeance,Restless Vents,Sacrifice,0.8406591632842576
Blazemire Verge,Final Vengeance,Sacrifice,1
Final Vengeance,Swamp,Sacrifice,1
Sulfurous Springs,Torch the Tower,Sacrifice,1
Sulfurous Springs,Torch the Tower,Jund Midrange,0.6927405969128703
Sulfurous Springs,Torch the Tower,Self-Bounce,0.67578466173597
Restless Vents,Sulfurous Springs,Sacrifice,0.9966853338057358
Restless Vents,Sulfurous Springs,Rakdos Aggro,0.9711749008703954
Restless Vents,Sulfurous Springs,Prowess,0.9711749008703954
Sulfurous Springs,Swamp,Sacrifice,1
Sulfurous Springs,Swamp,Rakdos Aggro,1
Sulfurous Springs,Swamp,Jund Midrange,0.6927405969128703
Mountain,Restless Vents,Rakdos Aggro,1
Mountain,Restless Vents,Prowess,1
Mountain,Restless Vents,Sacrifice,0.8406591632842576
Restless Vents,Torch the Tower,Sacrifice,0.9544373686197511
Blazemire Verge,Restless Vents,Sacrifice,0.9966853338057358
Blazemire Verge,Restless Vents,Rakdos Aggro,0.7308124660847386
Restless Vents,Swamp,Sacrifice,1
Restless Vents,Swamp,Rakdos Aggro,0.9711749008703954
Subterranean Schooner,Vodalian Hexcatcher,Merfolk,1
Forest,Vodalian Hexcatcher,Merfolk,0.9711749008703954
Mockingbird,Vodalian Hexcatcher,Merfolk,1
Soulstone Sanctuary,Vodalian Hexcatcher,Merfolk,0.9711749008703954
Unable to Scream,Vodalian Hexcatcher,Merfolk,1
Unsummon,Vodalian Hexcatcher,Merfolk,0.9711749008703954
Mistway Spy,Vodalian Hexcatcher,Merfolk,1
Cenote Scout,Vodalian Hexcatcher,Merfolk,1
Island,Vodalian Hexcatcher,Merfolk,1
Floodpits Drowner,Vodalian Hexcatcher,Merfolk,1
Deeproot Pilgrimage,Vodalian Hexcatcher,Merfolk,1
Cavern of Souls,Vodalian Hexcatcher,Merfolk,0.9711749008703954
Botanical Sanctum,Vodalian Hexcatcher,Merfolk,1
Tishana's Tidebinder,Vodalian Hexcatcher,Merfolk,1
Deeproot Wayfinder,Vodalian Hexcatcher,Merfolk,0.9711749008703954
Vodalian Hexcatcher,Yavimaya Coast,Merfolk,1
Forest,Subterranean Schooner,Merfolk,0.9711749008703954
Soulstone Sanctuary,Subterranean Schooner,Merfolk,0.9711749008703954
Soulstone Sanctuary,Subterranean Schooner,Convoke,0.4952628150658969
Subterranean Schooner,Unable to Scream,Merfolk,1
Subterranean Schooner,Unsummon,Merfolk,0.9711749008703954
Mistway Spy,Subterranean Schooner,Merfolk,1
Cenote Scout,Subterranean Schooner,Merfolk,1
Deeproot Pilgrimage,Subterranean Schooner,Merfolk,1
Cavern of Souls,Subterranean Schooner,Merfolk,0.9711749008703954
Botanical Sanctum,Subterranean Schooner,Merfolk,1
Subterranean Schooner,Tishana's Tidebinder,Merfolk,1
Subterranean Schooner,Tishana's Tidebinder,Convoke,0.528833223536164
Subterranean Schooner,Tishana's Tidebinder,Dimir Midrange,0.36492585015945816
Deeproot Wayfinder,Subterranean Schooner,Merfolk,0.9711749008703954
Subterranean Schooner,Yavimaya Coast,Merfolk,1
Forest,Mockingbird,Merfolk,0.9711749008703954
Forest,Unable to Scream,Merfolk,0.8396920351126752
Forest,Mistway Spy,Merfolk,0.9711749008703954
Deeproot Pilgrimage,Forest,Merfolk,0.9711749008703954
Forest,Tishana's Tidebinder,Merfolk,0.9711749008703954
Deeproot Wayfinder,Forest,Merfolk,0.6927405969128703
Mockingbird,Unable to Scream,Merfolk,1
Mockingbird,Unsummon,Merfolk,0.9711749008703954
Mistway Spy,Mockingbird,Merfolk,1
Cenote Scout,Mockingbird,Merfolk,1
Deeproot Pilgrimage,Mockingbird,Merfolk,1
Cavern of Souls,Mockingbird,Merfolk,0.9711749008703954
Botanical Sanctum,Mockingbird,Merfolk,1
Botanical Sanctum,Mockingbird,Cage,0.9841047771990107
Deeproot Wayfinder,Mockingbird,Merfolk,0.9711749008703954
Mockingbird,Yavimaya Coast,Merfolk,1
Mockingbird,Yavimaya Coast,Cage,0.8906473022771632
Mockingbird,Yavimaya Coast,Poison,0.8396920351126752
Soulstone Sanctuary,Unable to Scream,Merfolk,0.8396920351126752
Soulstone Sanctuary,Unsummon,Merfolk,0.6927405969128703
Mistway Spy,Soulstone Sanctuary,Merfolk,0.9711749008703954
Cenote Scout,Soulstone Sanctuary,Merfolk,0.9711749008703954
Deeproot Pilgrimage,Soulstone Sanctuary,Merfolk,0.9711749008703954
Botanical Sanctum,Soulstone Sanctuary,Merfolk,0.9711749008703954
Deeproot Wayfinder,Soulstone Sanctuary,Merfolk,0.6927405969128703
Soulstone Sanctuary,Yavimaya Coast,Merfolk,0.9711749008703954
Unable to Scream,Unsummon,Merfolk,0.8396920351126752
Mistway Spy,Unable to Scream,Merfolk,1
Cenote Scout,Unable to Scream,Merfolk,1
Island,Unable to Scream,Merfolk,1
Floodpits Drowner,Unable to Scream,Merfolk,1
Deeproot Pilgrimage,Unable to Scream,Merfolk,1
Cavern of Souls,Unable to Scream,Merfolk,0.8396920351126752
Botanical Sanctum,Unable to Scream,Merfolk,1
Tishana's Tidebinder,Unable to Scream,Merfolk,1
Deeproot Wayfinder,Unable to Scream,Merfolk,0.8396920351126752
Unable to Scream,Yavimaya Coast,Merfolk,1
Mistway Spy,Unsummon,Merfolk,0.9711749008703954
Cenote Scout,Unsummon,Merfolk,0.9711749008703954
Floodpits Drowner,Unsummon,Merfolk,0.9711749008703954
Deeproot Pilgrimage,Unsummon,Merfolk,0.9711749008703954
Cavern of Souls,Unsummon,Merfolk,0.6927405969128703
Cavern of Souls,Unsummon,Izzet Control,0.6927405969128703
Tishana's Tidebinder,Unsummon,Merfolk,0.9711749008703954
Deeproot Wayfinder,Unsummon,Merfolk,0.6927405969128703
Cenote Scout,Mistway Spy,Merfolk,1
Island,Mistway Spy,Merfolk,1
Floodpits Drowner,Mistway Spy,Merfolk,1
Deeproot Pilgrimage,Mistway Spy,Merfolk,1
Cavern of Souls,Mistway Spy,Merfolk,0.9711749008703954
Botanical Sanctum,Mistway Spy,Merfolk,1
Mistway Spy,Tishana's Tidebinder,Merfolk,1
Deeproot Wayfinder,Mistway Spy,Merfolk,0.9711749008703954
Mistway Spy,Yavimaya Coast,Merfolk,1
Cenote Scout,Island,Merfolk,1
Cenote Scout,Floodpits Drowner,Merfolk,1
Cenote Scout,Deeproot Pilgrimage,Merfolk,1
Cavern of Souls,Cenote Scout,Merfolk,0.9711749008703954
Botanical Sanctum,Cenote Scout,Merfolk,1
Cenote Scout,Tishana's Tidebinder,Merfolk,1
Cenote Scout,Deeproot Wayfinder,Merfolk,0.9711749008703954
Cenote Scout,Yavimaya Coast,Merfolk,1
Deeproot Pilgrimage,Island,Merfolk,1
Deeproot Wayfinder,Island,Merfolk,1
Deeproot Pilgrimage,Floodpits Drowner,Merfolk,1
Cavern of Souls,Floodpits Drowner,Merfolk,0.9711749008703954
Deeproot Wayfinder,Floodpits Drowner,Merfolk,0.9711749008703954
Cavern of Souls,Deeproot Pilgrimage,Merfolk,0.9711749008703954
Botanical Sanctum,Deeproot Pilgrimage,Merfolk,1
Deeproot Pilgrimage,Tishana's Tidebinder,Merfolk,1
Deeproot Pilgrimage,Deeproot Wayfinder,Merfolk,0.9711749008703954
Deeproot Pilgrimage,Yavimaya Coast,Merfolk,1
Botanical Sanctum,Cavern of Souls,Merfolk,0.9711749008703954
Cavern of Souls,Tishana's Tidebinder,Merfolk,0.9711749008703954
Cavern of Souls,Deeproot Wayfinder,Merfolk,0.6927405969128703
Cavern of Souls,Yavimaya Coast,Merfolk,0.9711749008703954
Cavern of Souls,Yavimaya Coast,Sultai Midrange,0.36492585015945816
Botanical Sanctum,Tishana's Tidebinder,Merfolk,1
Botanical Sanctum,Deeproot Wayfinder,Merfolk,0.9711749008703954
Deeproot Wayfinder,Tishana's Tidebinder,Merfolk,0.9711749008703954
Tishana's Tidebinder,Yavimaya Coast,Merfolk,1
Deeproot Wayfinder,Yavimaya Coast,Merfolk,0.9711749008703954
Mirrex,Painter's Studio/Defaced Gallery,Jeskai Aggro,0.6058058416749051
Mirrex,Painter's Studio/Defaced Gallery,Tokens,0.581144086562283
Mirrex,Painter's Studio/Defaced Gallery,Convoke,0.5335869083004016
Painter's Studio/Defaced Gallery,Warleader's Call,Jeskai Aggro,0.6927405969128703
Painter's Studio/Defaced Gallery,Warleader's Call,Tokens,0.6927405969128703
Painter's Studio/Defaced Gallery,Warleader's Call,Convoke,0.36492585015945816
Scorching Shot,Soulstone Sanctuary,Prowess,0.5189338209957833
Scorching Shot,Soulstone Sanctuary,Gruul Aggro,0.47617325719295117
Scorching Shot,Torch the Tower,Gruul Aggro,0.67578466173597
Ancient Cornucopia,Karplusan Forest,Floodcaller Combo,0.528833223536164
Ancient Cornucopia,Thundertrap Trainer,Floodcaller Combo,0.9711749008703954
Ancient Cornucopia,Valley Floodcaller,Floodcaller Combo,0.8396920351126752
Ancient Cornucopia,Copperline Gorge,Floodcaller Combo,0.6927405969128703
Ancient Cornucopia,Torch the Tower,Floodcaller Combo,0.9711749008703954
Blooming Marsh,Torch the Tower,Delirium,1
Blooming Marsh,Torch the Tower,Floodcaller Combo,0.9711749008703954
Ancient Cornucopia,This Town Ain't Big Enough,Floodcaller Combo,0.9711749008703954
Ancient Cornucopia,Tarnation Vista,Floodcaller Combo,0.528833223536164
Ancient Cornucopia,Stormchaser's Talent,Floodcaller Combo,0.9711749008703954
Ancient Cornucopia,Bushwhack,Floodcaller Combo,0.8396920351126752
Ancient Cornucopia,Enduring Vitality,Floodcaller Combo,0.9711749008703954
Ancient Cornucopia,Questing Druid,Floodcaller Combo,0.8396920351126752
Ancient Cornucopia,Nowhere to Run,Floodcaller Combo,0.6927405969128703
Ancient Cornucopia,Song of Totentanz,Floodcaller Combo,0.6927405969128703
Ancient Cornucopia,Jace Reawakened,Floodcaller Combo,0.6927405969128703
Ancient Cornucopia,Botanical Sanctum,Floodcaller Combo,0.9711749008703954
Ancient Cornucopia,Yavimaya Coast,Floodcaller Combo,0.528833223536164
Nowhere to Run,Tarnation Vista,Self-Bounce,0.8072675274936902
Nowhere to Run,Tarnation Vista,Floodcaller Combo,0.528833223536164
Swamp,Tarnation Vista,Floodcaller Combo,0.36492585015945816
Swamp,Tarnation Vista,Self-Bounce,0.36492585015945816
Blooming Marsh,Tarnation Vista,Floodcaller Combo,0.528833223536164
Nowhere to Run,Questing Druid,Floodcaller Combo,0.8396920351126752
Questing Druid,Swamp,Floodcaller Combo,0.67578466173597
Blooming Marsh,Questing Druid,Floodcaller Combo,0.8396920351126752
Nowhere to Run,Song of Totentanz,Floodcaller Combo,0.6927405969128703
Jace Reawakened,Nowhere to Run,Floodcaller Combo,0.6927405969128703
Song of Totentanz,Swamp,Floodcaller Combo,0.528833223536164
Blooming Marsh,Song of Totentanz,Floodcaller Combo,0.6927405969128703
Jace Reawakened,Swamp,Floodcaller Combo,0.528833223536164
Blooming Marsh,Jace Reawakened,Floodcaller Combo,0.6927405969128703
Deep-Cavern Bat,Gix's Command,Golgari Midrange,0.8386173574352046
Deep-Cavern Bat,Gix's Command,Sultai Midrange,0.8072675274936902
Deep-Cavern Bat,Gix's Command,Dimir Midrange,0.7668193679374338
Archfiend of the Dross,Spinner of Souls,Golgari Midrange,0.6927405969128703
Harvester of Misery,Spinner of Souls,Golgari Midrange,0.6927405969128703
Llanowar Wastes,Spinner of Souls,Golgari Midrange,0.9711749008703954
Gix's Command,Spinner of Souls,Golgari Midrange,0.528833223536164
Fountainport,Spinner of Souls,Golgari Midrange,0.6927405969128703
Llanowar Elves,Spinner of Souls,Golgari Midrange,0.9711749008703954
Mosswood Dreadknight,Spinner of Souls,Golgari Midrange,0.9711749008703954
Preacher of the Schism,Spinner of Souls,Golgari Midrange,0.9711749008703954
Spinner of Souls,Tranquil Frillback,Golgari Midrange,0.528833223536164
Restless Cottage,Spinner of Souls,Golgari Midrange,0.9711749008703954
Nowhere to Run,Spinner of Souls,Golgari Midrange,0.6927405969128703
Cut Down,Spinner of Souls,Golgari Midrange,0.8396920351126752
Spinner of Souls,Swamp,Golgari Midrange,1
Blooming Marsh,Spinner of Souls,Golgari Midrange,0.9711749008703954
Forest,Spinner of Souls,Golgari Midrange,1
"Sheoldred, the Apocalypse",Spinner of Souls,Golgari Midrange,0.8396920351126752
Spinner of Souls,Vivien Reid,Golgari Midrange,0.528833223536164
Go for the Throat,Spinner of Souls,Golgari Midrange,0.9711749008703954
Glissa Sunslayer,Spinner of Souls,Golgari Midrange,0.6927405969128703
Pawpatch Recruit,Shock,Prowess,0.528833223536164
Scorching Dragonfire,Shock,Prowess,0.36492585015945816
"Aclazotz, Deepest Betrayal","Kaito, Bane of Nightmares",Dimir Midrange,0.6775502878431823
