card1,card2,archetype,weight
Lotus Petal,Memory's Journey,Oops! All Spells,0.6459163267838018
Lotus Petal,Memory's Journey,Cephalid Breakfast,0.29203198744884235
Dark Ritual,Memory's Journey,Oops! All Spells,0.6459163267838018
Memory's Journey,Once Upon a Time,Oops! All Spells,0.5301728665340276
Balustrade Spy,Memory's Journey,Oops! All Spells,0.6459163267838018
Agadeem's Awakening,Memory's Journey,Oops! All Spells,0.5182942420638398
Chrome Mox,Memory's Journey,Oops! All Spells,0.3976492940572978
Fell the Profane,Memory's Journey,Oops! All Spells,0.6434359142678671
Boggart Trawler,Memory's Journey,Oops! All Spells,0.6459163267838018
Memory's Journey,Thassa's Oracle,Cephalid Breakfast,0.29203198744884235
Memory's Journey,Thassa's Oracle,Oops! All Spells,0.2918326283539218
Jack-o''-Lantern,Reanimate,Oops! All Spells,0.2951570882566358
Disciple of Freyalise,Reanimate,Oops! All Spells,0.5713305272085736
Elvish Spirit Guide,Reanimate,Oops! All Spells,0.6458503954543783
Reanimate,Simian Spirit Guide,Oops! All Spells,0.6404403293121805
Narcomoeba,Reanimate,Oops! All Spells,0.43756547840447174
Poxwalkers,Reanimate,Oops! All Spells,0.5343820393952975
Pact of Negation,Reanimate,Oops! All Spells,0.6458458947661615
Lotus Petal,Reanimate,Worldgorger Dragon Combo,1
Lotus Petal,Reanimate,Mono Black Reanimator,1
Lotus Petal,Reanimate,Chain of Smog Combo,1
Lotus Petal,Reanimate,Reanimator,0.9273487132440489
Lotus Petal,Reanimate,Oops! All Spells,0.6458503954543783
Lotus Petal,Reanimate,Doomsday,0.29203198744884235
Dark Ritual,Reanimate,Worldgorger Dragon Combo,1
Dark Ritual,Reanimate,Mono Black Reanimator,1
Dark Ritual,Reanimate,Chain of Smog Combo,1
Dark Ritual,Reanimate,Helm/Leyline Stompy,0.9832126248114461
Dark Ritual,Reanimate,Reanimator,0.9827288513279492
Dark Ritual,Reanimate,Doomsday,0.6460160066870647
Dark Ritual,Reanimate,Oops! All Spells,0.6458503954543783
Once Upon a Time,Reanimate,Oops! All Spells,0.5180735356572714
Balustrade Spy,Reanimate,Oops! All Spells,0.6458503954543783
Agadeem's Awakening,Reanimate,Oops! All Spells,0.5575734858922219
Chrome Mox,Reanimate,Helm/Leyline Stompy,0.9832126248114461
Chrome Mox,Reanimate,Mono Black Reanimator,0.6460160066870647
Chrome Mox,Reanimate,Reanimator,0.6456319093458683
Chrome Mox,Reanimate,Oops! All Spells,0.42270631424337873
Fell the Profane,Reanimate,Helm/Leyline Stompy,0.9832126248114461
Fell the Profane,Reanimate,Oops! All Spells,0.6417727963464248
Boggart Trawler,Reanimate,Oops! All Spells,0.6458503954543783
Reanimate,Thassa's Oracle,Doomsday,0.29203198744884235
Reanimate,Thassa's Oracle,Oops! All Spells,0.29170076615682716
Disciple of Freyalise,Jack-o''-Lantern,Oops! All Spells,0.5887194765769256
Elvish Spirit Guide,Jack-o''-Lantern,Oops! All Spells,0.6490635870620762
Jack-o''-Lantern,Simian Spirit Guide,Oops! All Spells,0.6457614442082156
Jack-o''-Lantern,Narcomoeba,Oops! All Spells,0.3935461718081203
Jack-o''-Lantern,Poxwalkers,Oops! All Spells,0.5736362190792469
Jack-o''-Lantern,Pact of Negation,Oops! All Spells,0.6481176573807762
Jack-o''-Lantern,Lotus Petal,Oops! All Spells,0.6490392743510068
Dark Ritual,Jack-o''-Lantern,Oops! All Spells,0.6490392743510068
Jack-o''-Lantern,Once Upon a Time,Oops! All Spells,0.5301728665340276
Balustrade Spy,Jack-o''-Lantern,Oops! All Spells,0.6490392743510068
Agadeem's Awakening,Jack-o''-Lantern,Oops! All Spells,0.5215166531761554
Chrome Mox,Jack-o''-Lantern,Oops! All Spells,0.4009743028475516
Fell the Profane,Jack-o''-Lantern,Oops! All Spells,0.6465633363575215
Boggart Trawler,Jack-o''-Lantern,Oops! All Spells,0.6490392743510068
Jack-o''-Lantern,Thassa's Oracle,Oops! All Spells,0.2949445027877646
Disciple of Freyalise,Elvish Spirit Guide,Oops! All Spells,0.9420140526519054
Disciple of Freyalise,Simian Spirit Guide,Oops! All Spells,0.9427090042331274
Disciple of Freyalise,Narcomoeba,Oops! All Spells,0.6435391812140903
Disciple of Freyalise,Poxwalkers,Oops! All Spells,0.9138213372546679
Disciple of Freyalise,Pact of Negation,Oops! All Spells,0.9427090042331274
Disciple of Freyalise,Lotus Petal,Oops! All Spells,0.9427090042331274
Dark Ritual,Disciple of Freyalise,Oops! All Spells,0.9427090042331274
Disciple of Freyalise,Once Upon a Time,Oops! All Spells,0.8435622926398724
Balustrade Spy,Disciple of Freyalise,Oops! All Spells,0.9427090042331274
Agadeem's Awakening,Disciple of Freyalise,Oops! All Spells,0.7605476398701672
Chrome Mox,Disciple of Freyalise,Oops! All Spells,0.7062709511629067
Disciple of Freyalise,Fell the Profane,Oops! All Spells,0.9391508133155999
Boggart Trawler,Disciple of Freyalise,Oops! All Spells,0.9427090042331274
Disciple of Freyalise,Thassa's Oracle,Oops! All Spells,0.5887194765769256
Elvish Spirit Guide,Simian Spirit Guide,Necrodominance Combo,1
Elvish Spirit Guide,Simian Spirit Guide,Red Stompy,1
Elvish Spirit Guide,Simian Spirit Guide,Oops! All Spells,0.9967010609447813
Elvish Spirit Guide,Simian Spirit Guide,Initiative,0.98741721462131
Elvish Spirit Guide,Simian Spirit Guide,Cascade,0.9832126248114461
Elvish Spirit Guide,Narcomoeba,Oops! All Spells,0.7436194621655375
Elvish Spirit Guide,Poxwalkers,Oops! All Spells,0.9244120536113132
Elvish Spirit Guide,Pact of Negation,Oops! All Spells,1
Elvish Spirit Guide,Pact of Negation,Necrodominance Combo,1
Elvish Spirit Guide,Lotus Petal,Oops! All Spells,1
Elvish Spirit Guide,Lotus Petal,Necrodominance Combo,1
Elvish Spirit Guide,Lotus Petal,Beseech Storm,1
Elvish Spirit Guide,Lotus Petal,Depths,1
Elvish Spirit Guide,Lotus Petal,Red Stompy,1
Elvish Spirit Guide,Lotus Petal,Initiative,0.9661911827357866
Elvish Spirit Guide,Lotus Petal,Omni-Tell,0.7260245053932224
Elvish Spirit Guide,Lotus Petal,Eldrazi,0.7076384222352329
Dark Ritual,Elvish Spirit Guide,Oops! All Spells,1
Dark Ritual,Elvish Spirit Guide,Necrodominance Combo,1
Dark Ritual,Elvish Spirit Guide,Beseech Storm,1
Elvish Spirit Guide,Once Upon a Time,Red Stompy,1
Elvish Spirit Guide,Once Upon a Time,Green Cloudpost,0.9781084983896532
Elvish Spirit Guide,Once Upon a Time,Initiative,0.8976832804429803
Elvish Spirit Guide,Once Upon a Time,Oops! All Spells,0.8842375390489732
Elvish Spirit Guide,Once Upon a Time,Lands,0.6460160066870647
Elvish Spirit Guide,Once Upon a Time,Eldrazi,0.4317257530423306
Balustrade Spy,Elvish Spirit Guide,Oops! All Spells,1
Agadeem's Awakening,Elvish Spirit Guide,Oops! All Spells,0.8713261124810674
Chrome Mox,Elvish Spirit Guide,Beseech Storm,1
Chrome Mox,Elvish Spirit Guide,Initiative,1
Chrome Mox,Elvish Spirit Guide,Necrodominance Combo,0.9311597041225679
Chrome Mox,Elvish Spirit Guide,Oops! All Spells,0.7526886602461879
Chrome Mox,Elvish Spirit Guide,Red Stompy,0.6460160066870647
Elvish Spirit Guide,Fell the Profane,Beseech Storm,1
Elvish Spirit Guide,Fell the Profane,Oops! All Spells,0.9975047706307939
Boggart Trawler,Elvish Spirit Guide,Oops! All Spells,1
Elvish Spirit Guide,Thassa's Oracle,Oops! All Spells,0.6459155267442862
Narcomoeba,Simian Spirit Guide,Oops! All Spells,0.7422155859209154
Poxwalkers,Simian Spirit Guide,Oops! All Spells,0.9209495941150491
Pact of Negation,Simian Spirit Guide,Necrodominance Combo,1
Pact of Negation,Simian Spirit Guide,Oops! All Spells,0.9965373714643235
Lotus Petal,Simian Spirit Guide,Necrodominance Combo,1
Lotus Petal,Simian Spirit Guide,Oops! All Spells,0.9967268102396575
Lotus Petal,Simian Spirit Guide,Red Stompy,0.9500085736802584
Lotus Petal,Simian Spirit Guide,Initiative,0.9221927069335466
Lotus Petal,Simian Spirit Guide,The EPIC Gamble,0.8176000093904802
Lotus Petal,Simian Spirit Guide,Arclight Phoenix,0.7771829163039172
Lotus Petal,Simian Spirit Guide,Sneak and Show,0.7007502024196384
Lotus Petal,Simian Spirit Guide,Painter,0.5735388897252024
Dark Ritual,Simian Spirit Guide,Necrodominance Combo,1
Dark Ritual,Simian Spirit Guide,Oops! All Spells,0.9967268102396575
Dark Ritual,Simian Spirit Guide,Arclight Phoenix,0.7771829163039172
Once Upon a Time,Simian Spirit Guide,Red Stompy,1
Once Upon a Time,Simian Spirit Guide,Initiative,0.9488416446220167
Once Upon a Time,Simian Spirit Guide,Oops! All Spells,0.8842375390489732
Balustrade Spy,Simian Spirit Guide,Oops! All Spells,0.9967268102396575
Agadeem's Awakening,Simian Spirit Guide,Oops! All Spells,0.8690577514058863
Chrome Mox,Simian Spirit Guide,Initiative,1
Chrome Mox,Simian Spirit Guide,Red Stompy,0.9971997699128456
Chrome Mox,Simian Spirit Guide,Necrodominance Combo,0.9311597041225679
Chrome Mox,Simian Spirit Guide,The EPIC Gamble,0.7837911806888727
Chrome Mox,Simian Spirit Guide,Oops! All Spells,0.7475506028021298
Chrome Mox,Simian Spirit Guide,Arclight Phoenix,0.5543658066825486
Fell the Profane,Simian Spirit Guide,Oops! All Spells,0.9942508724894291
Boggart Trawler,Simian Spirit Guide,Red Stompy,1
Boggart Trawler,Simian Spirit Guide,Oops! All Spells,0.9967268102396575
Simian Spirit Guide,Thassa's Oracle,Oops! All Spells,0.6426387432646032
Narcomoeba,Poxwalkers,LED Dredge,0.8947808320300904
Narcomoeba,Poxwalkers,Oops! All Spells,0.6559626152354208
Narcomoeba,Pact of Negation,Oops! All Spells,0.7426449557183978
Lotus Petal,Narcomoeba,Doomsday,0.7771829163039172
Lotus Petal,Narcomoeba,Oops! All Spells,0.7454887675107181
Lotus Petal,Narcomoeba,Cephalid Breakfast,0.42319889706569536
Dark Ritual,Narcomoeba,Doomsday,0.7771829163039172
Dark Ritual,Narcomoeba,Oops! All Spells,0.7454887675107181
Narcomoeba,Once Upon a Time,Oops! All Spells,0.5606520093581542
Balustrade Spy,Narcomoeba,Oops! All Spells,0.7454887675107181
Agadeem's Awakening,Narcomoeba,Oops! All Spells,0.6129050954079559
Chrome Mox,Narcomoeba,Oops! All Spells,0.46558490667376684
Fell the Profane,Narcomoeba,Oops! All Spells,0.7430128359849435
Boggart Trawler,Narcomoeba,Oops! All Spells,0.7454887675107181
Narcomoeba,Thassa's Oracle,LED Dredge,0.6460160066870647
Narcomoeba,Thassa's Oracle,Doomsday,0.5543658066825486
Narcomoeba,Thassa's Oracle,Cephalid Breakfast,0.4284493253454186
Narcomoeba,Thassa's Oracle,Oops! All Spells,0.3904694897047227
Pact of Negation,Poxwalkers,Oops! All Spells,0.9301261417451057
Lotus Petal,Poxwalkers,Oops! All Spells,0.9244120536113132
Dark Ritual,Poxwalkers,Oops! All Spells,0.9244120536113132
Once Upon a Time,Poxwalkers,Oops! All Spells,0.8695909497068128
Balustrade Spy,Poxwalkers,Oops! All Spells,0.9244120536113132
Agadeem's Awakening,Poxwalkers,Oops! All Spells,0.7943821547805051
Chrome Mox,Poxwalkers,Oops! All Spells,0.7183067589627841
Fell the Profane,Poxwalkers,Oops! All Spells,0.9244120536113132
Boggart Trawler,Poxwalkers,Oops! All Spells,0.9244120536113132
Poxwalkers,Thassa's Oracle,Oops! All Spells,0.570328604049422
Poxwalkers,Thassa's Oracle,LED Dredge,0.5407968160325296
Lotus Petal,Pact of Negation,Oops! All Spells,1
Lotus Petal,Pact of Negation,Necrodominance Combo,1
Dark Ritual,Pact of Negation,Oops! All Spells,1
Dark Ritual,Pact of Negation,Necrodominance Combo,1
Once Upon a Time,Pact of Negation,Oops! All Spells,0.8842375390489732
Balustrade Spy,Pact of Negation,Oops! All Spells,1
Agadeem's Awakening,Pact of Negation,Oops! All Spells,0.8642210987837604
Chrome Mox,Pact of Negation,Necrodominance Combo,0.9311597041225679
Chrome Mox,Pact of Negation,Oops! All Spells,0.7566744144225064
Fell the Profane,Pact of Negation,Oops! All Spells,0.9973821359147468
Boggart Trawler,Pact of Negation,Oops! All Spells,1
Pact of Negation,Thassa's Oracle,Oops! All Spells,0.6459104431730035
Dark Ritual,Lotus Petal,Oops! All Spells,1
Dark Ritual,Lotus Petal,Ad Nauseam Tendrils,1
Dark Ritual,Lotus Petal,Worldgorger Dragon Combo,1
Dark Ritual,Lotus Petal,Necrodominance Combo,1
Dark Ritual,Lotus Petal,Mono Black Reanimator,1
Dark Ritual,Lotus Petal,Beseech Storm,1
Dark Ritual,Lotus Petal,The EPIC Storm,1
Dark Ritual,Lotus Petal,Chain of Smog Combo,1
Dark Ritual,Lotus Petal,Depths,1
Dark Ritual,Lotus Petal,Arclight Phoenix,1
Dark Ritual,Lotus Petal,Reanimator,0.9654577011423218
Dark Ritual,Lotus Petal,Doomsday,0.952053085419587
Lotus Petal,Once Upon a Time,Red Stompy,1
Lotus Petal,Once Upon a Time,Initiative,0.9488416446220167
Lotus Petal,Once Upon a Time,Oops! All Spells,0.8842375390489732
Lotus Petal,Once Upon a Time,Eldrazi,0.844711985988619
Balustrade Spy,Lotus Petal,Oops! All Spells,1
Agadeem's Awakening,Lotus Petal,Beseech Storm,1
Agadeem's Awakening,Lotus Petal,Oops! All Spells,0.8724364211312197
Chrome Mox,Lotus Petal,The EPIC Storm,1
Chrome Mox,Lotus Petal,Beseech Storm,0.9888142572582318
Chrome Mox,Lotus Petal,The EPIC Gamble,0.9661911827357866
Chrome Mox,Lotus Petal,Red Stompy,0.9365864838108261
Chrome Mox,Lotus Petal,Necrodominance Combo,0.9311597041225679
Chrome Mox,Lotus Petal,Riddlesmith Combo,0.8947808320300904
Chrome Mox,Lotus Petal,Initiative,0.8947232541695345
Chrome Mox,Lotus Petal,Arclight Phoenix,0.7771829163039172
Chrome Mox,Lotus Petal,Oops! All Spells,0.7528154660428255
Chrome Mox,Lotus Petal,Ad Nauseam Tendrils,0.6460160066870647
Chrome Mox,Lotus Petal,Mono Black Reanimator,0.6460160066870647
Chrome Mox,Lotus Petal,Reanimator,0.6456319093458683
Fell the Profane,Lotus Petal,Beseech Storm,1
Fell the Profane,Lotus Petal,Oops! All Spells,0.9975240622952373
Boggart Trawler,Lotus Petal,Oops! All Spells,1
Boggart Trawler,Lotus Petal,Red Stompy,1
Lotus Petal,Thassa's Oracle,Doomsday,0.6884328573148414
Lotus Petal,Thassa's Oracle,Oops! All Spells,0.6459163267838018
Lotus Petal,Thassa's Oracle,Worldgorger Dragon Combo,0.42319889706569536
Lotus Petal,Thassa's Oracle,Cephalid Breakfast,0.29203198744884235
Dark Ritual,Once Upon a Time,Oops! All Spells,0.8842375390489732
Balustrade Spy,Dark Ritual,Oops! All Spells,1
Agadeem's Awakening,Dark Ritual,Beseech Storm,1
Agadeem's Awakening,Dark Ritual,Oops! All Spells,0.8724364211312197
Chrome Mox,Dark Ritual,The EPIC Storm,1
Chrome Mox,Dark Ritual,Helm/Leyline Stompy,1
Chrome Mox,Dark Ritual,Beseech Storm,0.9888142572582318
Chrome Mox,Dark Ritual,Necrodominance Combo,0.9311597041225679
Chrome Mox,Dark Ritual,Arclight Phoenix,0.7771829163039172
Chrome Mox,Dark Ritual,Oops! All Spells,0.7528154660428255
Chrome Mox,Dark Ritual,Ad Nauseam Tendrils,0.6460160066870647
Chrome Mox,Dark Ritual,Mono Black Reanimator,0.6460160066870647
Chrome Mox,Dark Ritual,Reanimator,0.6456319093458683
Dark Ritual,Fell the Profane,Beseech Storm,1
Dark Ritual,Fell the Profane,Helm/Leyline Stompy,1
Dark Ritual,Fell the Profane,Oops! All Spells,0.9975240622952373
Boggart Trawler,Dark Ritual,Oops! All Spells,1
Dark Ritual,Thassa's Oracle,Doomsday,0.7363797107963848
Dark Ritual,Thassa's Oracle,Oops! All Spells,0.6459163267838018
Balustrade Spy,Once Upon a Time,Oops! All Spells,0.8842375390489732
Agadeem's Awakening,Once Upon a Time,Oops! All Spells,0.682437804738179
Chrome Mox,Once Upon a Time,Red Stompy,0.6460160066870647
Chrome Mox,Once Upon a Time,Oops! All Spells,0.6327577846030604
Fell the Profane,Once Upon a Time,Oops! All Spells,0.8799447541505647
Boggart Trawler,Once Upon a Time,Oops! All Spells,0.8842375390489732
Once Upon a Time,Thassa's Oracle,Elves,0.5407968160325296
Once Upon a Time,Thassa's Oracle,Oops! All Spells,0.5301728665340276
Agadeem's Awakening,Balustrade Spy,Oops! All Spells,0.8724364211312197
Balustrade Spy,Chrome Mox,Oops! All Spells,0.7528154660428255
Balustrade Spy,Fell the Profane,Oops! All Spells,0.9975240622952373
Balustrade Spy,Boggart Trawler,Oops! All Spells,1
Balustrade Spy,Thassa's Oracle,Oops! All Spells,0.6459163267838018
Agadeem's Awakening,Chrome Mox,Beseech Storm,1
Agadeem's Awakening,Chrome Mox,Oops! All Spells,0.5912928997442976
Agadeem's Awakening,Fell the Profane,Oops! All Spells,0.8724364211312197
Agadeem's Awakening,Boggart Trawler,Oops! All Spells,0.8724364211312197
Agadeem's Awakening,Thassa's Oracle,Oops! All Spells,0.5182942420638398
Chrome Mox,Fell the Profane,Beseech Storm,1
Chrome Mox,Fell the Profane,Helm/Leyline Stompy,1
Chrome Mox,Fell the Profane,Oops! All Spells,0.7488476130975477
Boggart Trawler,Chrome Mox,Red Stompy,1
Boggart Trawler,Chrome Mox,Oops! All Spells,0.7528154660428255
Chrome Mox,Thassa's Oracle,Oops! All Spells,0.3976492940572978
Boggart Trawler,Fell the Profane,Oops! All Spells,0.9975240622952373
Fell the Profane,Thassa's Oracle,Oops! All Spells,0.6434359142678671
Boggart Trawler,Thassa's Oracle,Oops! All Spells,0.6459163267838018
Bloodstained Mire,Psychic Frog,Delver,0.7771829163039172
Bloodstained Mire,Psychic Frog,Reanimator,0.6643574749140675
Bloodstained Mire,Psychic Frog,Dimir Tempo,0.6460160066870647
Bloodstained Mire,Psychic Frog,Worldgorger Dragon Combo,0.6460160066870647
Psychic Frog,Shoot the Sheriff,Reanimator,0.6460160066870647
Psychic Frog,Shoot the Sheriff,Delver,0.6460160066870647
Psychic Frog,Shoot the Sheriff,Dimir Tempo,0.6460160066870647
Ponder,Psychic Frog,Reanimator,1
Ponder,Psychic Frog,Dimir Tempo,1
Ponder,Psychic Frog,Delver,1
Ponder,Psychic Frog,Doomsday,1
Ponder,Psychic Frog,Worldgorger Dragon Combo,0.8947808320300904
Abhorrent Oculus,Psychic Frog,Reanimator,0.7507534749894157
Psychic Frog,Spell Pierce,Reanimator,0.6460160066870647
Bloodstained Mire,Force of Will,Jeskai Control,1
Bloodstained Mire,Force of Will,Grixis Control,0.8371906560604608
Bloodstained Mire,Force of Will,Delver,0.7432159374841737
Bloodstained Mire,Force of Will,Dimir Tempo,0.6742898636675304
Bloodstained Mire,Force of Will,Reanimator,0.6567880238741154
Bloodstained Mire,Force of Will,Doomsday,0.6567880238741154
Bloodstained Mire,Force of Will,Worldgorger Dragon Combo,0.6460160066870647
Force of Will,Shoot the Sheriff,Delver,0.6777232696167893
Force of Will,Shoot the Sheriff,Reanimator,0.6460160066870647
Force of Will,Shoot the Sheriff,Dimir Tempo,0.6460160066870647
Force of Will,Ponder,Cephalid Breakfast,1
Force of Will,Ponder,Dimir Tempo,1
Force of Will,Ponder,Delver,1
Force of Will,Ponder,Omni-Tell,1
Force of Will,Ponder,Nadu Combo,1
Force of Will,Ponder,Bant Control,1
Force of Will,Ponder,Mono-Blue Tempo,1
Force of Will,Ponder,Beanstalk Control (Yorion),1
Force of Will,Ponder,Grixis Tempo,1
Force of Will,Ponder,Grixis Control,1
Force of Will,Ponder,Beanstalk Control (Non-Yorion),1
Force of Will,Ponder,Ninjas,1
Force of Will,Ponder,High Tide,1
Force of Will,Ponder,Aluren,1
Force of Will,Ponder,Jeskai Tempo,1
Force of Will,Ponder,Esper Control,1
Force of Will,Ponder,4c Control,1
Force of Will,Ponder,Esper Tempo,1
Force of Will,Ponder,Death's Shadow,1
Force of Will,Ponder,Blue Oracle Combo,1
Force of Will,Ponder,Ocelot Pride Tempo,1
Force of Will,Ponder,4C Control,1
Force of Will,Ponder,Standstill,1
Force of Will,Ponder,Azorius Control,1
Force of Will,Ponder,Reanimator,0.9990508520238783
Force of Will,Ponder,Stiflenought,0.9946710414761195
Force of Will,Ponder,Doomsday,0.9935533713694965
Force of Will,Ponder,Jeskai Control,0.9927564907375183
Force of Will,Ponder,Sneak and Show,0.9904063920426593
Force of Will,Ponder,Stoneblade,0.9759576243800611
Force of Will,Ponder,Nadu Midrange Combo,0.9535899241803671
